597
493,225,236,62,493,225,472,13,36,45,45,178,69
0,126,577,298,509,33,112,57
114,15,2,324,338,110,312,46
869,172,172,297,795,94,701,6,357,378,10
146,133,0,1,38,342,43,66
146,0,1,13,210,,349,45,0,15,0,54
69,90,0,223,211,0,0,90
14,82,24,14,82,47,86,33,247,511,14,82,22
14,999,30,30,92,14,82
429,20,14,82,20,20,0,16
676,0,87,71,76,23,42,22,186,14,82
64,14,82,235,235,235,520,0
14,82,105,2,16
0,164,0,711,246,63,0,252,0,6
2,131,148,65,57
0,12,24,72,827,0,9,9,394,4
114,15,2,324,338,110,312,46
24,24,30,24,4,502,502,2,4,525,525,117,815,382,719,285
0,1027,501,0,5,555,107,105,555,290,137,137,130,72,6,200,797,370
147,38,0,1,135,1,187,316,471,0,5,74,8,410,120,,0,50
638,672,638,672,943,503,503,0,120,,63,533,463,59,59,29,61,61,29,0
0,164,0,711,246,63,0,252,0,6
0,945,0,63,533,463,0,63
114,15,2,324,338,110,312,46
106,77,6,30,91,19,0,263,51,377,0,0,170,113
30,0,110,312,46,5,107
56,819,349,23,0,15,312,46,525
114,15,2,324,338,110,312,46
0,284,338,110,241,41,6,501,89,0,0,170,113
2,34,46,200,136,407,45,6,4,643,285,645,495,692
24,120,503,24,38,17,0,24,4,285,651,0,72,110,52,6
0,15,38,419,237,43,0,231
42,653,38,342,42,364,94,94,38,419,726,0,50
0,126,577,298,509,33,112,57
79,0,79,320,320,0,320,0,59,89,30,89,0
24,425
93,11,270,670,94,60,48,40,222,71765,0,66,76,0,170,113
0,23,42,53,436
11,270,270,0,6,23,0,32
40,147,38,40,147,38,0,1,43,0,327,146,0,1
147,38,0,1,135,1,187,316,471,0,5,74,8,410,120,,0,50
194,526,65,286,30,38,0
8,1,1,227,79,361,51,206,0,0,86,231
218,95,765,20
321,600,1,213,213,162,0,42,55,55,55,6,536,42,0
120,,479,130,238,0,209,0,311
0,106,192,38,17,0,145,38,4,235,545,6,0,6,0,140
44,44,148,38,79,159,95
357,24,106,0,4,424,25,0,51,25,0,17
8,1,1,227,79,361,51,206,0,0,86,231
38,342,10,4,38,419,691,154,707,13,52,0,417,4,560,613,0,57,36
0,203,12,79,125,237,351,63,155,133,1,0,57,71,76,0,281,199,439,0,209,0,90,283
321,600,1,213,213,162,0,42,55,55,55,6,536,42,0
330331,0,5,939,260,24,24,989,92,0,92,289,299,376,63,63,0,140,6,29,299,376,63,23,79,65,23,611,95,79,79,0,199,138,156,6,0,6
120,,479,130,238,0,209,0,311
42,653,38,342,42,364,94,94,38,419,726,0,50
42,120,,125,611,0,0
146,133,0,1,38,342,43,66
0,15,30,662,38,38,954,987,259,48,282,116,321,221,575
0,5,305,1,0,5,338,304,0,42,223,4,86,4
0,64,115,0,32
620,199,30,568,6,962
100,30,24,24,84,12,0,1,0,1,384
106,77,6,0,1,12,91,109
24,887,763,319,83,125,11,595,65,65,470,65,65,321
12,0,425,12,0,230
0,103,103,44,44,192,38,513
24,24,84,148,24,24,84,23,717,717,248,224,14,14,38,513
302,103103,0,207,207,424,519,93,207,0,45,0,71,215,76,53,97
62,62,93,556,119,848,51,349,349,951,349,43,0,0,43,584,527
178,554,294,593,0,681,103,94,77,274,367,99,483,285,367,274,77,137,285,483,98,1003,765,390,831,367,593,294,294,98,274,367,99,120,245,367,98,390,294,598,595,447,178,98,418,765,286,236,62,323,70,43,0,0,134,53
38,62,38,33,103,13,17,0,4,0,103,23662,80,33,0,411,33,79,329,329,19,4,276,51,361,19,95,4,128,71,76,374,117,287
262,615,615,0,262,556,62,137,245,245,245,245,849,137,775,579,676,543,2,202,554,294,731,195,10,103,103,23662,975,302,15,15,43,15,15,33,262,43,0,0,97,53
4,103,13,17,0,23662,13,885,620,870,866,549,36,23,83,53,161
145,59,145,59,323,70,0,89,0
4,103,236,62,103,557,367,274,26,26,30,31,31,30,79,42,307,0,145,59,0,87,376,741,22,767,4,22,161
4,129,6,232,232,289,0,5,305,1,30,0,98,96,43,96,43,93,191,0
12,12,0,0,51,262,12,23,267,262,12,42,51,12,0,0,66
0,254,30,12,449,0,6,5,305,86,89
12,12,0,0,51,262,12,23,267,262,12,42,51,12,0,0,66
0,254,30,12,449,0,6,5,305,86,89
40,147,0,170,113
0,12,40,147,40,147,145,13,59,231,75,30,17,63
224,37,697,40,286,629,114,365,6,709,103,103,0,206,259,0
92,1,30,286,130,123,6,92,92,92,47,10,59
224,37,194,299,147,193,23,208,12,0,0,375
224,37,490,10,72,132,126,393,23,0,66,23,22,22,161
35,31,31,199,0,893,308,308,4,127,4,4,127,308,308,400,418,33,176,418,400,392,385,176,31,31,4,400,418,400,418,119,0,0,113
224,37,194,299,147,193,23,208,12,0,0,375
6,106,44,44,4,101,7,80,23,393,307,110,0,20,16
80,106,23,15,15,23,321,15
6,45,0,10
4,101,7,172,172,80,92,297,297,145,53,0,0,119,225,92,92,0,320,45,6,394,65,65,30,52,591
0,80,0,22,71,76,22,117
799,449,923,191,4,193,780,391,125,0,215,242
40,147,972,0,1,40,222,933,715,926,715,774,0,50,1,0,50
0,64,115,11,81,379,11,437,6,24,0,64,115,0,32
0,64,115,11,81,379,11,437,6,24,0,64,115,0,32
194,38,17,0,97,37,390,61,71,219,61,76,69,61,71,578,61,76
194,38,23,0,53,53,161,219,10,206,0,50
125,0,6,58,58,736,58
33,33,376741,47,99,99,0,64,115,0,32
272,21,0,758,0,22,758,0,64,115,0,113
272,64,115,48,116,48,282,288,116,321,53,0,0,64,115,115,0,64,115,32
158,99,17,104,0,276,194,59,0,16
0,125,85,40,0,43
125,0,6,58,58,736,58
194,194,0,57,194,0,237,37,37
194,23,355,966,914,60,1011,687,57,0,36
125,148,38,469,411,469,411,184,260,4
37,38,41,37,1,57,85,40,288,17,0,194,148,38,524,790,117,184,524
5,346,133,106,0,85,1,23,276,125,85,193
443,38,6,403,95,1016,85
11,60,423,248,1010,125,85,16,0,1,220,136,4,42,22,161
17,125,404,443,38,0,403,95,6,267
106,60,423,662,38,60,423,149,0,14,14,0,1,166,14
136,104,0,877,184,86
104,254,254,0,254,242
106,398,434,206,30,4,357,378,30,0,1,104,0,20,16,104
18,207,207,725,608,207,632,93,621,207,156,0,57,156
512,867,58,6,6,154,0,113
98,463,119,119,3,2,25
12,89,89,39,39,50,0,0,50
0,75,1,164,358,236,62,694,0,483,631,285,704,45,0,89
94,94,121,121,14,14,8,240,32,73,80,1,80,0,2,85,17,211,14,233,14,14,8,240,32,140,51,25,17,63
89
0,75,1,164,358,236,62,694,0,483,631,285,704,45,0,89
15,0,89
12,89,89,39,39,50,0,0,50
93,73,9,9,0,12,24,320
493,225,433,0,46,46,7,7,11,11,40,484,135,187,316,181,15,894,74,353,273,228,197,12,12,56,116,296,38,43
12,43,0,57,43
0,12,11,7,216,1,23,15,0,263,64,12,0,263,20,11,20
54,10,10,12,727,6,97,10,0,50,534,193,60,727,0,17,270,79
203,750,750,127,245,343,28,127,731,294,0,119,119
40,187,259,720,178,508,602,257,144,618,276,466,135,203,12,0,133,0
12,680,12,45,267,267
112,12,12,110,94,203,12,265,0,57,608
12,0,1,112,12,236,960,63,63,0,57,43
420,261,148,12,200,0,681,94,100,12,420,0,20
203,12,0,355,12
12,0,12,577,104,104,200,0,20,104,104,0
31,773,1006,853,72,221,575,104,12,754,91,24,24,0,199,153,351
104,104,754,91,479,370,678,306,660,71,103,13,17,0,22
428,12,0,558,362,0
40,187,259,720,203,12,12,230
142,339,339,257,12
12,0,425,12,0,230
30,12,0,560,528,208,12
12,12,0,0,51,262,12,23,267,262,12,42,51,12,0,0,66
195,0
142,339,339,257,12
29,29,133,112
55,4,206,0,0,247,66,76,22
1,55,4,235,456,6,157,157,57,14,14,82,57,208,111,277,277,64,6,6,51,0,25,159,0,0,105,6,215,71,76,53
101,7,123,19,306,52,52,111,185,3,5,2,5,8,2,155,4,55,6,4
55,6,55,6,16,36,73,9,9,0
97,537,48,507,107,67,0,0,548
114,114,466,114,598,447,0,4,0,1,0,10,242
1,10,97,296,252,488,240,32,30
2,60,48,359,13
123,69,61,24,4,55,6,180
218,0,25,15
56,8,56,15,0,55,6,4,116,138,91,109
299,79,55,6,29,3
8,59
135,135
330,331,138,116,91109
0,552,564,8,77,108,213,22,134
208,529,22,252,117
90,0,41,74,74,128,352,341,240,32,286,0,231
863,333,6,25
359,3,45,381
461
3,7,5,7,7,5,426,445,70,671,61,76,3,142,18
135,135
5,0,150,151,150,151
439,0,355
55,4,206,0,0,247,66,76,22
16,1,1,16,67,67,588,7,178
192,5,0,1,150,151,150,151
222,0,166,46,34,333,258
16,2,87,282,53,159,10,33
0,2,377,2,191,749,491
106,281,138,140,8,917,686,0,140,540,0,6
64,3,5,174,0,2,132,0
28,3,23,68,61,76,567,167
68,167,6,348,269,315,2,3,23,195
335,335,36,26,26,78
299,79,55,6,29,3
36,9,9,2,669,366,167,6,315,366,348,269,466,23
9,3,5,2,182,182
39,59,514
751,4,88,88,2,2,759,73,0,362
51,92,0,15,8,71,76,841,385,107,258,91,109,401,77,6
0
325,1,883
4,3,82,68,8,110,10,36,16
243,243,168,28,243,526,641
6,578,578,25,276,17,1
1,2,10,3,1034
201,32,897,32,201,2,133,201,133,201
2,362
155,230
95,497,162
189,281,333,25,9,9,132
506,440,476,217,204,25,217,204,0,440,476,0,36
104,0,72,72,104,23,49,49,100
131,18,0
14,41
6,167,167,269,348,567
4,3,700,639
250,19,421,203,34,421,165,181,306,19,357,378,97,112,19,0,271,19,19
3,5,39,70,604
341,144,695
112,67,78
716,11,217,204,63
24,89
309,458,309,458
4,225
546,679,467,467
2,58
9,9,0,28,11,11,21
6,723,165,2,0,0,133,50,165,2,61,95,61,95165,0,344,396,433,344,220,4,0,36
4,71,963,117,184,47,47
183,28,75,75,1,28,3,203,216
23,55,6,223,41,56,43,23,91,109,206,0
0,338,110,465,41,89,501,6,89,0,170,113
309,237,55,6,414
11,38,43,237,223,42,17,0,919,132,94,0,57,56
69,90,0,223,211,0,0,90
55,4,206,0,0,247,66,76,22
16,1,1,16,67,67,588,7,178
199,40,7,84,0,137,77,6,56,43,63,93
109,1009,4,710,39
0,94,94,0,54,0,15
0,6,52,416,288
106,98,146,148,83,438,118,21,0,168,438,118,504,0,0,54
17,0,144,98,928,830,30,38,99,99,0,159,349,4,0,72,134,53
90,0,87,24,134,25,25,581,0,5,7,216,52,90,0
5,0,3,5,0,5,174,46,46,20,0
1,55,4,235,456,6,157,157,57,14,14,82,57,208,111,277,277,64,6,6,51,0,25,159,0,0,105,6,215,71,76,53
57,14,82,62,157,21,21,452,206,21,452,21,452,0,57
14,47,86,242,0,654,0,934,747,18,498,47,25,17,63
1,5,2,133,339,0,142,137,13,0,4
470,25,206,0,29
88,88,1,5,730,86,22,88,88
55,6,55,6,16,36,73,9,9,0
16,1,1,56,16,302,15,0,208,96,96,12,12,0,83,14,1,1
97,537,48,507,107,67,0,0,548
21,1,1,49,49,53,42,625,660,114,0,384,180
472,3,2,16,22,119,0,29,21
22,202,0,63,0,36
37,19,182,182,626,703,91,61,71,3,469,117,54,510,0,436,436,23,64,469,117,275,657,382,719,22,161,4
34,2,2,112
11,94,130,130,689,13,689,406,83,335,83,551,551,91,13,2,23,37,68
93,559,0,5,7,3,642,7,3,5,2,58,58
60,48,23,25,17,0,92,16,0
68,39,549,549,91,109,39,109,354
10,203,136,473,71,36,158
16,2,87,282,53,159,10,33
192,20,20,20,0,62,62,20,20,217,204,16,9,9,61,76,84,2
7,5,116,138,7,4,52
39,39,59,332,14,14,1,1,75,75,16,0,403,6,4
322,258,121,8,77,108,8
54,5,7,3,54,352
9,3,9,34,2,3,75,75,2,87
91,0,54,72,15,30
11,0,54,30
40,222,271,6,0,40,222,53,61,71,136,461,647,4
40,222,271,6,0,22,71,40,461,647,4
0,2,377,2,191,749,491
658,5,8,29,67,2,166,0,528
16,261,261
83,53,381,227,547,0,20
55,50,0
28,14,203,10,10,97,37,9,9,0,0,504,572,21,210,84,84,59,21,233,272
8,58,58,5,28,7,2,796,58,58
323,259,10,590,100,10,590,290,22,215,61,71,177
2,60,48,359,13
34,56,0,21,559
37,83,34,116,138,217,5,222,404,46,0,142
64,3,5,174,0,2,132,0
4,75,3,2,20,8,0,3,7,181,864,87,3,51,356,84,84,4,3,117,381,58,58,3,3,2,13
14,14,166,34,8,10,56,43
58,58,18,18,150,151,18,178,86
17,133,115,238,265
183,1,1,332,183,183,200,6,346,52
14,14,166,34,8,21,521,589,617,91,109
83,13
1,218,16,1,15,252,159,53,33
88,88,1,272,4,59,701,53
21,1,27,27,5,1,9,67,125,0,7
482,482,4,482,482,500,500,0,119,159,956
4,4,70,91,109,91,109,50,0,424,4
4,1,0,20,174,7
14,10,203,249,0,1,1,75,75,167,235,195,73,131,58,58,478,490
21,1,49,49
1,88,88
264,107,48,153,209
123,69,61,24,4,55,6,180
3
29,29,133,112
668,0,154,65,65,969,1022,65,407,42,22,354
21,26,34
0,21,1,1,49,49,130,49,49,123,47,130,189,22,161
56,8,56,15,0,55,6,4,116,138,91,109
268,268,25,120,17
0,3,28,811,60,201
2,50,107,48,18,200,6,409,93,18
183,181
183,8,183,49,3
56,229,199,2,344,396,487,229,118,310,177
24,24,732,61,71,90,2,287
88,88,1,5,730,1,1,22,88,88
112,16,16,10,203,340,249
10,165,10,535
915,16,181,272,22,4,22,195
21,1,11,130,706,706,0,290,130,0,72,9,9,0,113
49,250,63,250,19,2,17,63
0,153,351
60,60,4,10,13,0,21,46,150,151
341,341,2,141
0,12,128,128,352,50,60,48,50,200,19,254,428,45,826,18,84,51,4,12,242
21,1,1,17,453,453,83,83,56,2
68,11,94,33,2,15
4,3,5,5,72,6,28,801
4,967
263,148,10,16,9,9,59,154,154
59,10,203,100,16,1,1,792,332,52,13,275,36,22,161
59,10,340,249,630,562,562,10,10
268,59,154,154
29,217,204,2,142
4,85,3,85
28,183,165
10,203,16,1
10,340,16,1
16,698,59,50,0
42,22,75
10,535,16,1,1
439,75,75
757,16,1,1
50,0
6,8
3,0,113
73,36,232,6,6,486,59
21,10,249,44,622,18,0,24,94
330,331,138,116,91109
43,0
506,440,476,217,204,25,217,204,0,440,476,0,36
103,9,9,0,9,9,5,17,2,84,2
21,203,10,37,312,447,42,1012,36
21,44,614,10,18,0,218,66,918,60,48,355
10,340,249,154,635,635,37,130,123,103,17,0,123,755
21,1,10,29,29,86,33,98,15
56,12,0,9,9,0,478
51,4,4,55,14,0,6
4,106,957,137,0,0,0,54
21,39,61,532,39,73,21
16,16,1,1,0,63
130,47,91,130,0,25,59,55,0
16,16,1,1,1,1,67,761,7,178
55,233
8
136,22
136
56,74,982,72,146,2
74,1019,2,137,130,583,53
74,74,165,693,420,174,174
105,1026,1032,13,39,76
314
550,952,760
0,54,74,74,45,18,18,0,25,0
10,203,24,24,84,16,1,49,521,668,1,270,585,298,401,298,22,486,161,22
56,12,0,114,33,229,441,199,2,641,526
56,12,0,53,381,227,42
21,1,332,332,1,67,125,0,133,0,21,452,253,392,298
4,1,1,313,119,161
11,11,21,49,49
11,88,88
59,72,112,70,3,268,49,49
21,39,61,532,39,489,19,372,372
392,200,19,34,17,63
199,10,412,1,163
698,44,10,340,10,1033,18,0,217,42,22
56,200,6,1,1,56,22,22,381,37,71,310,52,59,10,242
486,39,72,39,8,80,59,15
4,129,6,232,232,289,0,5,305,1,30,0,98,96,43,96,43,93,191,0
16,10,203,630,249
10,340,10,412,10,535
757,10,781,16,1,1,533,119,381
56,229,199,2,344,396,487
1,303,78,108
193,120,12,59
56,2,229,199,2
56,8,2,856,295,225,10
56,56
56
56,463,2,33,4
8,183,181
14,10,10
10,412,10,249
800,17,99
136,2,90,6,390
187,54
735
393,201,2,584,527
21,8,14,41,230,374,374,117
246,183,174,192,162,27,27,27,27,192,496,0,675,0,42,16
183,2,18,0,0,170,113
0,12,11,7,216,1,23,15,0,263,64,12,0,263,20,11,20
0,90,0,21,1,24,28,9,9,0,156,288,52,7,216,11,25
69,0,223,42,21,1,442,13,0,20
5,0,3,5,0,5,174,46,46,20,0
13,1,8,2,4,4,253,0,107,48,0,0,113
101,7,1,7,140,193,244,0,7,29
101,7,1,250,21,284,1,1,14,41,14,41,0,50
13,21,0,0,444,107,48,2,18,61,95,0,1,11,198,0,96,96,7,7
21,1,3,19,89,19,112,57
13,606,3,2,51,51,25,25,415,470
1,1
392,200,19,34,17,63
30,128,619,5,8,702,2,0,292
21,1,19,89,19,0,20
246,183,174,192,162,27,27,27,27,192,496,0,675,0,42,16
659,28,366,167,6,315,366,348,269,246,4,3,243
124,3,59,354
55,6,55,6,16,36,73,9,9,0
97,537,48,507,107,67,0,0,548
472,3,2,16,22,119,0,29,21
10,16,22,22,132,63,63
10,203,136,473,71,36,158
84,2,0,23,84,62,299,16,1,53,60,92,16
192,20,20,20,0,62,62,20,20,217,204,16,9,9,61,76,84,2
5,3,7,5,24,6,28
7,5,29,2,87,36,16,9,9,0,136,86,9,9,53,47
428,9,9,0,558,103,13,17,0,47
28,9,9,218,120,3,219,93,219,34,45,155,2,53,153
16,178,16,1,6,267,36
16,261,261
22,12,2,22,536
4,5,8,67,2,0,25,115
28,7,105,28,475,475,568,48,378,95,186,3,63,0,0,13,0,13,4,512,42,223,223,220,12,0,0,12
4,1,0,20,174,7
46
3,52,13,8,301,429,8,52,301,755,3,301,248,29
1,16,394,22,36
149,646,382,48
369,677,752,266,169,169,369,722,266
407,107,682,682,0,46,46,60
65,107,149,5,7,28,105,2,13,1
9,3,5,2,182,182
6,322,36,233,186,13,547,64,78,20
3,164,164,405,68,179,67,1,1,21
39,59,514
4,3,82,68,8,110,10,36,16
155,230
330,331,138,116,91109
95,497,162
189,281,333,25,9,9,132
100,8,181,73,181,181,959,101,78,110,110,149
7,0,7,111,3,23
4,8,68,3,313,10,99,99
4,121,121,26,26,14,746,154,154,154,300,264
68,82,0,77,108,39,76,53,25
12
28,9,9,29,26,26,103,18,3,82,68,4,100,78
73,0,481,481,166
16,16,1,1,0,63
104,0,72,72,104,23,49,49,100
52,345,8,345,539,3,52,7,29
55,233
328,73,215
37,18,18,179,108
73,3,136,267,73
328,1,326,4,101,78,16
2,2,2,328
148,189,189,441,148,18,2,2
19,0,16,68
3,5,58,58,3,22
131,18,0
14,41
6,167,167,269,348,567
250,19,421,203,34,421,165,181,306,19,357,378,97,112,19,0,271,19,19
8,68,16,0,0,23,403,95,6,0,292,298,96,96,3,6
1,19,489,73,19,21
100,3,78,73
3,5,39,70,604
100,850,317,857,10,356,813
2,2,268,10,57,502
0,807,8,2,10
64,52,108
28,9,9,73,78
8,68,3,68,50,145,22,0,571,3,20,32
29,3,0,73,20,337,373,3,232,0,36
64,563,326,4,756
69,2,303,435,108
179,415,42
341,144,695
91,109,4,91,109
112,67,78
716,11,217,204,63
24,89
309,458,309,458
3,179
4,225
546,679,467,467
459,459
1,3,273
16,1,983
823
461
18,2,18
18,2,18
38,62,38,33,103,13,17,0,4,0,103,23662,80,33,0,411,33,79,329,329,19,4,276,51,361,19,95,4,128,71,76,374,117,287
38,342,10,4,38,419,691,154,707,13,52,0,417,4,560,613,0,57,36
199,40,7,84,0,137,77,6,56,43,63,93
2,324,114,263,360,128,128,26,26,31,5,35,80,172,293,77,17,38,79,292,188,266,169,169,66,0,0,66
189,19,413,182,7,4,112,43,0
18,413,182,10
355,104,12,134,80,1,45,0,45
15,8,0,15,4,112,70,70,561,121,330,331,0,0,5,29,8,110,304,3,4,180,96,0,0,170,113
86,86,86,53,42,56,56
56,8,56,15,0,55,6,4,116,138,91,109
335,335,36,26,26,78
478,39,70,80,23,37,37,513
3,164,164,405,68,179,67,1,1,21
39,59,514
751,4,88,88,2,2,759,73,0,362
80,172,293,585,2,0,0,159,714,13,519,193,193,455,477,477,65,65,409,157,398,398,0,0,15,15,19,0,72,170
